season,team,player_name,player_id,games_started,first_week,last_week,birth_date,draft_year,draft_team
2019,ARI,K.Murray,00-0035228,16,1,17,1997-08-07,2019.0,ARI
2019,ATL,M.Ryan,00-0026143,15,1,17,1985-05-17,2008.0,ATL
2019,BAL,L.Jackson,00-0034796,15,1,16,1997-01-07,2018.0,BAL
2019,BUF,J.Allen,00-0034857,13,1,17,1996-05-21,2018.0,BUF
2019,CAR,K.Allen,00-0034577,12,3,15,1996-03-08,,
2019,CHI,M.Trubisky,00-0033869,15,1,17,1994-08-20,2017.0,CHI
2019,CIN,A.Dalton,00-0027973,13,1,17,1987-10-29,2011.0,CIN
2019,CLE,B.Mayfield,00-0034855,15,1,17,1995-04-14,2018.0,CLE
2019,DAL,D.Prescott,00-0033077,16,1,17,1993-07-29,2016.0,DAL
2019,DEN,J.Flacco,00-0026158,8,1,8,1985-01-16,2008.0,BAL
2019,DET,M.Stafford,00-0026498,8,1,9,1988-02-07,2009.0,DET
2019,GB,A.Rodgers,00-0023459,16,1,17,1983-12-02,2005.0,GB
2019,HOU,D.Watson,00-0033537,15,1,16,1995-09-14,2017.0,HOU
2019,IND,J.Brissett,00-0033119,15,1,17,1992-12-11,2016.0,NE
2019,JAX,G.Minshew II,00-0035289,7,7,17,1996-05-16,2019.0,JAX
2019,KC,P.Mahomes,00-0033873,14,1,17,1995-09-17,2017.0,KC
2019,LAC,P.Rivers,00-0022942,16,1,17,1981-12-08,2004.0,NYG
2019,LAR,J.Goff,00-0033106,16,1,17,1994-10-14,2016.0,LA
2019,LV,D.Carr,00-0031280,16,1,17,1991-03-28,2014.0,LV
2019,MIA,R.Fitzpatrick,00-0023682,12,1,17,1982-11-24,2005.0,LA
2019,MIN,K.Cousins,00-0029604,15,1,16,1988-08-19,2012.0,WAS
2019,NE,T.Brady,00-0019596,16,1,17,1977-08-03,2000.0,NE
2019,NO,D.Brees,00-0020531,11,1,17,1979-01-15,2001.0,LAC
2019,NYG,D.Jones,00-0035710,12,3,17,1997-05-27,2019.0,NYG
2019,NYJ,S.Darnold,00-0034869,13,1,17,1997-06-05,2018.0,NYJ
2019,PHI,C.Wentz,00-0032950,16,1,17,1992-12-30,2016.0,PHI
2019,PIT,M.Rudolph,00-0034771,8,3,12,1995-07-17,2018.0,PIT
2019,SEA,R.Wilson,00-0029263,16,1,17,1988-11-29,2012.0,SEA
2019,SF,J.Garoppolo,00-0031345,16,1,17,1991-11-02,2014.0,NE
2019,TB,J.Winston,00-0031503,16,1,17,1994-01-06,2015.0,TB
2019,TEN,R.Tannehill,00-0029701,10,7,17,1988-07-27,2012.0,MIA
2019,WAS,C.Keenum,00-0028986,8,1,17,1988-02-17,,
