season,posteam,qb_id,qb_name,plays,games,called_pass_rate,expected_pass_rate,proe
2019,MIN,00-0029604,K.Cousins,359,17,0.4735376044568245,0.5455921354151038,-7.205453095827926
2019,NE,00-0019596,T.Brady,338,17,0.5355029585798816,0.5512179878689129,-1.2756449407374366
2019,NO,00-0020531,D.Brees,229,11,0.5764192139737991,0.5332091217087866,4.321009226501248
2019,NYG,00-0035710,D.Jones,213,12,0.5352112676056338,0.5351552163631144,0.47508869232706064
2019,NYJ,00-0034869,S.Darnold,237,13,0.5147679324894515,0.5229177301443075,-0.8149797654856107
2019,PHI,00-0032950,C.Wentz,376,16,0.550531914893617,0.5392079401285724,1.1323974765044578
2019,PIT,00-0034771,M.Rudolph,199,10,0.5025125628140703,0.5441611150850603,-4.164855227098992
2019,SEA,00-0029263,R.Wilson,417,18,0.5251798561151079,0.5356469676791907,-1.0467111564082778
2019,SF,00-0031345,J.Garoppolo,425,18,0.48470588235294115,0.5332371606896905,-4.853127833674936
2019,TB,00-0031503,J.Winston,358,16,0.547486033519553,0.556267285646673,-0.8781252127119948
2019,TEN,00-0029701,R.Tannehill,269,13,0.4312267657992565,0.5323990830479944,-10.117231724873795
2019,WAS,00-0028986,C.Keenum,124,8,0.45161290322580644,0.5399740724073302,-8.029665305249152
2020,ARI,00-0035228,K.Murray,363,15,0.559228650137741,0.550694303202235,1.1289167872145156
2020,ATL,00-0026143,M.Ryan,352,16,0.5596590909090909,0.5354508009993217,2.420828990976919
2020,BAL,00-0034796,L.Jackson,332,17,0.44879518072289154,0.543021949838443,-9.422676911555142
2020,BUF,00-0034857,J.Allen,418,19,0.638755980861244,0.5140401624392664,12.471581842197756
2020,CAR,00-0031237,T.Bridgewater,293,15,0.5699658703071673,0.5242210126167272,4.57448576904401
2020,CHI,00-0033869,M.Trubisky,162,9,0.4444444444444444,0.5116338326055326,-6.718938816108821
2020,CIN,00-0036442,J.Burrow,256,10,0.6171875,0.537653747596778,7.953375240322202
2020,CLE,00-0034855,B.Mayfield,345,18,0.4927536231884058,0.5289989265410796,-3.624530335267385
2020,DAL,00-0027973,A.Dalton,174,9,0.5172413793103449,0.5454878746264282,-2.8246495316083404
2020,DEN,00-0035704,D.Lock,274,12,0.4562043795620438,0.5096248016849051,-4.977078708636499
2020,DET,00-0026498,M.Stafford,275,15,0.5018181818181818,0.5166134123368696,-1.4795230518687854
2020,GB,00-0023459,A.Rodgers,344,18,0.5523255813953488,0.5284683622073295,2.3857219188019285
2020,HOU,00-0033537,D.Watson,307,16,0.6254071661237784,0.5270280680749626,9.83790980488159
2020,IND,00-0022942,P.Rivers,389,17,0.5449871465295629,0.5425952524712888,0.23918940582741197
2020,JAX,00-0035289,G.Minshew,54,3,0.5370370370370371,0.5376445722800715,-0.06075352430343628
2020,JAX,00-0035289,G.Minshew II,73,5,0.4520547945205479,0.5205871928228091,-6.853239830226114
2020,KC,00-0033873,P.Mahomes,402,18,0.6119402985074627,0.5312384576791555,8.070184082830723
2020,LA,00-0033106,J.Goff,395,17,0.589873417721519,0.524987407349333,6.488601037218601
2020,LAC,00-0036355,J.Herbert,348,15,0.5431034482758621,0.5451603832429853,-0.2056934967123229
2020,LV,00-0031280,D.Carr,391,15,0.5191815856777494,0.5306280073150039,-1.1446421637254602
2020,MIA,00-0036212,T.Tagovailoa,191,9,0.5549738219895288,0.5185236905881871,4.168573349558246
2020,MIN,00-0029604,K.Cousins,328,16,0.4969512195121951,0.5221393154252593,-2.518809591306419
2020,NE,00-0027939,C.Newton,296,15,0.4358108108108108,0.5327420340901291,-9.69312232793183
2020,NO,00-0020531,D.Brees,321,14,0.48909657320872274,0.5379101546753976,-4.569831666916702
2020,NYG,00-0035710,D.Jones,311,14,0.5273311897106109,0.5198158782298925,0.7515311480718411
2020,NYJ,00-0034869,S.Darnold,214,12,0.5046728971962616,0.4949661737708288,0.97067234254329
2020,PHI,00-0032950,C.Wentz,291,12,0.5395189003436426,0.5392548859221828,0.026401442145973546
2020,PIT,00-0022924,B.Roethlisberger,351,16,0.6125356125356125,0.5344139441975162,7.812166833809638
2020,SEA,00-0029263,R.Wilson,406,17,0.6083743842364532,0.5290776268014767,7.9296757434976515
2020,SF,00-0033319,N.Mullens,195,8,0.48717948717948717,0.5516070021268649,-6.442751494737772
2020,TB,00-0019596,T.Brady,386,20,0.5569948186528497,0.5540852096568735,0.5500282571105759
2020,TEN,00-0029701,R.Tannehill,337,17,0.4391691394658754,0.5404020549193335,-10.123291545345804
2020,WAS,00-0023436,A.Smith,152,7,0.5394736842105263,0.5366620022411409,0.2811681969385398
2021,ARI,00-0035228,K.Murray,258,15,0.5736434108527132,0.5430204586465229,3.4498921198438306
2021,ATL,00-0026143,M.Ryan,339,17,0.528023598820059,0.5308841893718658,-0.2860590551806762
2021,BAL,00-0034796,L.Jackson,320,11,0.54375,0.5346060276031495,0.9143972396850586
2021,BUF,00-0034857,J.Allen,356,18,0.6629213483146067,0.560649408215887,10.227194009871965
2021,BUF,00-0034857,Jos.Allen,18,1,0.7777777777777778,0.5489046093490388,22.88731684287389
2021,CAR,00-0034869,S.Darnold,273,12,0.5054945054945055,0.5228416939903965,-1.7347188495890997
2021,CHI,00-0036945,J.Fields,149,10,0.42953020134228187,0.5173823625449366,-8.785216120265474
2021,CIN,00-0036442,J.Burrow,442,20,0.5497737556561086,0.5363777958497202,1.339595980638832
2021,CLE,00-0034855,B.Mayfield,301,14,0.5116279069767442,0.5577415928888162,-4.611368591207206
2021,DAL,00-0033077,D.Prescott,370,17,0.5567567567567567,0.538122821740202,1.8633935016554755
2021,DEN,00-0031237,T.Bridgewater,221,13,0.4796380090497738,0.5305489603750306,-5.09109513252569
2021,DET,00-0033106,J.Goff,295,14,0.4542372881355932,0.5147106909145743,-6.047340277898109
2021,GB,00-0023459,A.Rodgers,212,9,0.5566037735849056,0.5192544138375318,3.7349359747373834
2021,GB,00-0023459,Aa.Rodgers,192,8,0.5416666666666666,0.5159022753747801,2.576439129188657
2021,HOU,00-0036898,D.Mills,199,12,0.44221105527638194,0.5182967996926763,-7.608574441629439
2021,IND,00-0032950,C.Wentz,344,17,0.4883720930232558,0.5329615259326475,-4.458943290939165
2021,JAX,00-0036971,T.Lawrence,248,16,0.4959677419354839,0.5185602183543867,-2.25924764189028
2021,KC,00-0033873,P.Mahomes,488,20,0.6290983606557377,0.5197064295777531,10.93919310779845
2021,LA,00-0026498,M.Stafford,439,21,0.5763097949886105,0.5425293507024748,3.3780444286135713
2021,LAC,00-0036355,J.Herbert,402,17,0.5771144278606966,0.5370002240683902,4.011420379230632
2021,LV,00-0031280,D.Carr,433,18,0.5565819861431871,0.5291705886912952,2.741139745189191
2021,MIA,00-0036212,T.Tagovailoa,260,11,0.5269230769230769,0.5161103503062174,1.0812726616859436
2021,MIN,00-0029604,K.Cousins,375,16,0.5306666666666666,0.5369091264009476,-0.6242459734280904
2021,NE,00-0036972,M.Jones,343,18,0.478134110787172,0.5443856372082546,-6.625152642108261
2021,NO,00-0031503,J.Winston,144,6,0.5277777777777778,0.530864500751098,-0.30867229733202195
2021,NYG,00-0035710,D.Jones,274,10,0.5656934306569343,0.5166623990466125,4.903103161032182
2021,NYJ,00-0037013,Z.Wilson,201,12,0.46766169154228854,0.5108115075536035,-4.314981601131496
2021,PHI,00-0036389,J.Hurts,297,16,0.49158249158249157,0.5240898498079993,-3.250735822550777
2021,PIT,00-0022924,B.Roethlisberger,340,17,0.48823529411764705,0.5401458525920615,-5.191055847441449
2021,SEA,00-0029263,R.Wilson,282,14,0.46808510638297873,0.5187943146055471,-5.070920822256846
2021,SF,00-0031345,J.Garoppolo,366,17,0.42896174863387976,0.5355005822057932,-10.653883357191347
2021,TB,00-0019596,T.Brady,414,19,0.6183574879227053,0.5445393867034843,7.6233560156419085
2021,TEN,00-0029701,R.Tannehill,365,18,0.4328767123287671,0.5440409244739846,-11.116421214521747
2021,WAS,00-0031800,T.Heinicke,387,16,0.524547803617571,0.5182254093407969,0.6322394276774207
2022,ARI,00-0035228,K.Murray,184,10,0.532608695652174,0.5499991896035878,-1.7390493951413943
2022,ATL,00-0032268,M.Mariota,305,13,0.4065573770491803,0.526576905660942,-12.001952861176163
2022,BAL,00-0034796,L.Jackson,299,11,0.5418060200668896,0.5224662590585026,1.9339761008387026
2022,BUF,00-0034857,J.Allen,442,18,0.6199095022624435,0.5474584787342344,7.471346696712312
2022,CAR,00-0034855,B.Mayfield,110,6,0.5454545454545454,0.5209183060310104,2.453623942353509
2022,CHI,00-0036945,J.Fields,353,15,0.42492917847025496,0.5427626877938722,-11.500064813381552
2022,CIN,00-0036442,J.Burrow,423,19,0.6737588652482269,0.5323598942505834,14.139897099764353
2022,CLE,00-0033119,J.Brissett,287,11,0.5156794425087108,0.55117044948327,-3.549100697455921
2022,DAL,00-0033077,D.Prescott,358,14,0.4720670391061452,0.5604411277025105,-8.83740885963653
2022,DEN,00-0029263,R.Wilson,418,15,0.5047846889952153,0.5412937683637062,-3.4116734870883265
2022,DET,00-0033106,J.Goff,349,17,0.5157593123209169,0.5208950543557334,-0.5135742034816468
2022,GB,00-0023459,A.Rodgers,363,17,0.4986225895316804,0.5365367602382481,-3.7914170706567685
2022,HOU,00-0036898,D.Mills,358,15,0.4664804469273743,0.5161617981821465,-4.968135125477221
2022,IND,00-0026143,M.Ryan,271,12,0.5202952029520295,0.5514252533332008,-3.1130050381171306
2022,JAX,00-0036971,T.Lawrence,414,19,0.5314009661835749,0.5366388921432449,-0.2822467022471958
2022,KC,00-0033873,P.Mahomes,497,20,0.6458752515090543,0.5236705695119662,12.421675443169576
2022,LA,00-0026498,M.Stafford,169,9,0.5384615384615384,0.5429324139152053,0.1446284309646787
2022,LAC,00-0036355,J.Herbert,423,18,0.6122931442080378,0.5416913739192006,7.060177028883715
2022,LV,00-0031280,D.Carr,349,15,0.5071633237822349,0.5604238353007844,-5.326051151854944
2022,MIA,00-0036212,T.Tagovailoa,236,12,0.5720338983050848,0.5321335578495163,3.990034045556844
2022,MIN,00-0029604,K.Cousins,374,18,0.5775401069518716,0.5441195805442525,3.342052640761921
2022,NE,00-0036972,M.Jones,320,13,0.54375,0.5354888806119561,0.826111938804388
2022,NO,00-0027973,A.Dalton,274,14,0.3686131386861314,0.5320882623213051,-16.34751236351737
2022,NYG,00-0035710,D.Jones,434,18,0.543778801843318,0.5417191351888366,0.20596666544813164
2022,NYJ,00-0037013,Z.Wilson,222,9,0.4954954954954955,0.5241958059974619,-2.870031050196639
2022,PHI,00-0036389,J.Hurts,389,18,0.6169665809768637,0.5344264265580778,8.254015441878597
2022,PIT,00-0038102,K.Pickett,280,11,0.4785714285714286,0.5428450604102442,-6.427363183881555
2022,SEA,00-0030565,G.Smith,442,18,0.581447963800905,0.5337057506404311,5.0004656599387864
2022,SF,00-0031345,J.Garoppolo,207,10,0.5169082125603864,0.5327730940447913,-1.5864881484404854
2022,TB,00-0019596,T.Brady,430,18,0.5697674418604651,0.5490309089422226,2.073653291824252
2022,TEN,00-0029701,R.Tannehill,249,12,0.4819277108433735,0.5299325760708277,-4.398880097042604
2022,WAS,00-0031800,T.Heinicke,265,9,0.3622641509433962,0.526623640926379,-16.058590507732248
2023,ARI,00-0033949,J.Dobbs,175,8,0.4228571428571429,0.5067527385268893,-8.38955956697464
2023,ATL,00-0038122,D.Ridder,306,12,0.45751633986928103,0.5371560331653146,-7.963969329603358
2023,BAL,00-0034796,L.Jackson,413,18,0.5932203389830508,0.5337861083249491,5.943423065810169
2023,BUF,00-0034857,J.Allen,457,19,0.5470459518599562,0.5409228479901341,0.6123103869822145
2023,CAR,00-0039150,B.Young,348,16,0.4885057471264368,0.5408420551182895,-5.233630799185271
2023,CHI,00-0036945,J.Fields,245,13,0.5142857142857142,0.5382599213901831,-2.3974207104468834
2023,CIN,00-0036442,J.Burrow,227,9,0.6607929515418502,0.5262554094917449,13.453754205010537
2023,CLE,00-0026158,J.Flacco,125,6,0.632,0.5263637274503707,10.56362725496292
2023,DAL,00-0033077,D.Prescott,314,18,0.5732484076433121,0.54564003352147,3.079308749763829
2023,DEN,00-0029263,R.Wilson,271,15,0.46863468634686345,0.5278536192935331,-5.921893294666966
2023,DET,00-0033106,J.Goff,448,20,0.53125,0.5357989310952169,-0.45489310952169554
2023,GB,00-0036264,J.Love,411,19,0.5109489051094891,0.5202923995735002,-0.9343494464011088
2023,HOU,00-0039163,C.Stroud,362,17,0.49171270718232046,0.5285906044570781,-3.687789727475762
2023,IND,00-0035289,G.Minshew,347,15,0.5360230547550432,0.5321850950161386,0.6719804119307988
2023,JAX,00-0036971,T.Lawrence,310,16,0.5516129032258065,0.5219901735744169,3.2848536103002486
2023,KC,00-0033873,P.Mahomes,450,20,0.6266666666666667,0.5365205398201942,9.459057129091686
2023,LA,00-0026498,M.Stafford,390,16,0.5461538461538461,0.5309291258836404,1.5224720270205767
2023,LAC,00-0036355,J.Herbert,311,12,0.5787781350482315,0.5492842725906342,2.949386245759737
2023,LV,00-0038579,A.O'Connell,192,10,0.5260416666666666,0.5406414894387126,-1.459982277204593
2023,MIA,00-0036212,T.Tagovailoa,343,18,0.5510204081632653,0.5418145753899399,0.9205832773325394
2023,MIN,00-0029604,K.Cousins,182,8,0.5714285714285714,0.5521311768954926,1.9297394533078749
2023,NE,00-0036972,M.Jones,209,11,0.49282296650717705,0.5281735038358059,-3.5350537328628833
2023,NO,00-0031280,D.Carr,315,16,0.4984126984126984,0.5381194048457676,-3.9706706433069137
2023,NYG,00-0038476,T.DeVito,125,7,0.576,0.5116476912498474,6.435230875015259
2023,NYJ,00-0037013,Z.Wilson,204,11,0.5294117647058824,0.5550543093944297,-2.564254468854736
2023,PHI,00-0036389,J.Hurts,401,17,0.5910224438902744,0.5317210791042618,6.179513037204742
2023,PIT,00-0038102,K.Pickett,267,10,0.45692883895131087,0.5338416484076433,-7.691280945633235
2023,SEA,00-0030565,G.Smith,367,15,0.5640326975476839,0.5471475424818512,2.2334746346486685
2023,SF,00-0037834,B.Purdy,400,19,0.565,0.5406257904693484,2.437420953065157
2023,TB,00-0034855,B.Mayfield,430,19,0.5162790697674419,0.5344499294494474,-1.8170859682005505
2023,TEN,00-0029701,R.Tannehill,211,8,0.5071090047393365,0.5314793229385575,-2.4370318199220993
2023,WAS,00-0037077,S.Howell,336,17,0.625,0.5103114019369795,11.468859806302047
2024,ARI,00-0035228,K.Murray,328,17,0.5487804878048781,0.5395055619045729,1.2323706388110067
2024,ATL,00-0029604,K.Cousins,362,14,0.49171270718232046,0.5542953919145942,-6.25826847322738
2024,BAL,00-0034796,L.Jackson,385,19,0.4701298701298701,0.5414786940271205,-6.875142129984769
2024,BUF,00-0034857,J.Allen,381,19,0.5301837270341208,0.5345671183950319,-0.43833913609111713
2024,CAR,00-0039150,B.Young,242,12,0.512396694214876,0.5090382276179869,0.3358466596889102
2024,CHI,00-0039918,C.Williams,335,17,0.5014925373134328,0.5415042558712746,-4.0011718557841744
2024,CIN,00-0036442,J.Burrow,436,17,0.6215596330275229,0.5237147543374279,10.01384566717465
2024,CLE,00-0031503,J.Winston,164,7,0.5182926829268293,0.5138987509034029,0.4393932023426382
2024,DAL,00-0033077,D.Prescott,159,8,0.5974842767295597,0.5322722609875337,6.521201574202603
2024,DEN,00-0039732,B.Nix,372,18,0.5,0.5356371786485437,-3.294900660553286
2024,DET,00-0033106,J.Goff,325,18,0.5138461538461538,0.5398309676005291,-2.5984813754375162
2024,GB,00-0036264,J.Love,271,15,0.4317343173431734,0.5255478325255243,-9.381351518235084
2024,HOU,00-0039163,C.Stroud,431,18,0.5382830626450116,0.5459547690407582,-0.767170639574666
2024,IND,00-0039164,A.Richardson,209,10,0.4354066985645933,0.5318476967691805,-9.165630920937186
2024,JAX,00-0036971,T.Lawrence,144,9,0.5347222222222222,0.5394934992202454,-0.4771276998023192
2024,KC,00-0033873,P.Mahomes,533,19,0.5891181988742964,0.5225377693688444,6.845660211333191
2024,LA,00-0026498,M.Stafford,418,18,0.5287081339712919,0.5208425212419775,0.7865612729314412
2024,LAC,00-0036355,J.Herbert,408,18,0.553921568627451,0.5421884160707978,1.418413294880998
2024,LV,00-0035289,G.Minshew,187,9,0.5454545454545454,0.5446146741748493,0.08398712796960922
2024,MIA,00-0036212,T.Tagovailoa,239,11,0.5230125523012552,0.5188081786348231,0.42043736664321135
2024,MIN,00-0034869,S.Darnold,370,18,0.5648648648648649,0.5426513697247247,2.2213495140140123
2024,NE,00-0039851,D.Maye,185,10,0.5405405405405406,0.5312855390278068,0.9255001512733666
2024,NO,00-0031280,D.Carr,233,10,0.45064377682403434,0.5486619029306036,-9.801812610656919
2024,NYG,00-0035710,D.Jones,222,10,0.5135135135135135,0.5421959609464482,-2.86824474329347
2024,NYJ,00-0023459,A.Rodgers,426,17,0.5446009389671361,0.5396357190580995,0.731263774941225
2024,PHI,00-0036389,J.Hurts,396,18,0.45202020202020204,0.5342503577621296,-8.22301557419276
2024,PIT,00-0029263,R.Wilson,262,12,0.4732824427480916,0.5419091243894045,-6.862668164131295
2024,SEA,00-0030565,G.Smith,375,17,0.5653333333333334,0.5505280431111653,1.7471956888834634
2024,SF,00-0037834,B.Purdy,298,15,0.5335570469798657,0.5391921757551648,-0.5635128775298995
2024,TB,00-0034855,B.Mayfield,398,18,0.5150753768844221,0.533122828632743,-1.5534888934250453
2024,TEN,00-0039152,W.Levis,206,10,0.5,0.5449213180871844,-4.492131808718431
2024,WAS,00-0039910,J.Daniels,381,18,0.5748031496062992,0.5254097020845088,5.201811943780093
