season,posteam,qb_id,qb_name,plays,games,raw_pass_rate,expected_pass_rate,proe
2009,ARI,00-0017200,K.Warner,890,16,0.6550561797752809,0.582760420060727,7.229575971455387
2009,ATL,00-0026143,M.Ryan,815,13,0.5668711656441717,0.5862290890076043,-1.9357923363432563
2009,BAL,00-0026158,J.Flacco,1078,18,0.5426716141001855,0.586592851128906,-4.392123702872054
2009,BUF,00-0023682,R.Fitzpatrick,478,9,0.5251046025104602,0.5875803919968869,-6.247578948642669
2009,CAR,00-0004161,J.Delhomme,666,11,0.512012012012012,0.6216482458798377,-10.963623386782569
2009,CHI,00-0024226,J.Cutler,934,16,0.6370449678800857,0.6058974446832528,3.1147523196832907
2009,CIN,00-0021429,C.Palmer,1017,17,0.5250737463126843,0.5867160070749804,-6.164226076229601
2009,CLE,00-0025409,B.Quinn,479,8,0.5490605427974948,0.6234432388532573,-7.438269605576245
2009,DAL,00-0021678,T.Romo,1123,18,0.5921638468388246,0.5917095629662568,0.045428387256785364
2009,DEN,00-0023541,K.Orton,975,16,0.5815384615384616,0.5787579922263439,0.278046931211765
2009,DET,00-0026498,M.Stafford,627,10,0.6347687400318979,0.6443023051014928,-0.9533565069594832
2009,GB,00-0023459,A.Rodgers,1030,17,0.6223300970873786,0.5864247556160954,3.5905341471283183
2009,HOU,00-0022787,M.Schaub,988,16,0.6214574898785425,0.5791595763685219,4.229791351002056
2009,IND,00-0010346,P.Manning,1076,18,0.6366171003717472,0.5747208078547648,6.189629251698246
2009,JAX,00-0021231,D.Garrard,977,16,0.5997952917093142,0.6074109328157643,-0.7615641106450082
2009,KC,00-0023662,M.Cassel,931,15,0.5918367346938775,0.6298673587734186,-3.8030624079541027
2009,LA,00-0019599,M.Bulger,408,7,0.6127450980392157,0.6478074051202366,-3.506230708102093
2009,LAC,00-0022942,P.Rivers,937,16,0.5720384204909285,0.5737679206677727,-0.17295001768442458
2009,LV,00-0025388,J.Russell,422,8,0.5308056872037915,0.619834940200804,-8.90292529970125
2009,MIA,00-0026197,C.Henne,859,14,0.5471478463329453,0.6044933133681627,-5.7345467035217395
2009,MIN,00-0005106,B.Favre,1108,18,0.5676895306859205,0.5891184919406173,-2.142896125469666
2009,NE,00-0019596,T.Brady,1068,17,0.5880149812734082,0.5511170495580533,3.6897931715354937
2009,NO,00-0020531,D.Brees,1111,18,0.5715571557155715,0.5587937309734463,1.2763424742125262
2009,NYG,00-0022803,E.Manning,895,15,0.5921787709497207,0.6145296994534285,-2.23509285037078
2009,NYJ,00-0026898,M.Sanchez,1072,18,0.43097014925373134,0.5762373548610928,-14.526720560736148
2009,PHI,00-0011022,D.McNabb,814,15,0.6412776412776413,0.5856778197452719,5.559982153236939
2009,PIT,00-0022924,B.Roethlisberger,911,15,0.610318331503842,0.5594338446070413,5.088448689680068
2009,SEA,00-0007091,M.Hasselbeck,802,13,0.6321695760598504,0.6025771115072759,2.959246455257447
2009,SF,00-0023436,A.Smith,604,11,0.6490066225165563,0.6011758279887996,4.783079452775666
2009,TB,00-0026993,J.Freeman,530,9,0.5962264150943396,0.6172225189166811,-2.0996103822341503
2009,TEN,00-0024218,V.Young,550,9,0.5036363636363637,0.6154507118395783,-11.181434820321472
2009,WAS,00-0023460,J.Campbell,902,16,0.6252771618625277,0.6122014222753351,1.3075739587192525
2010,ARI,00-0023645,D.Anderson,450,9,0.7022222222222222,0.6711787654873398,3.104345673488246
2010,ATL,00-0026143,M.Ryan,1026,16,0.5789473684210527,0.5917514648150515,-1.2804096393998836
2010,ATL,00-0026143,Ryan,69,1,0.6521739130434783,0.6012104769115862,5.0963436131892
2010,BAL,00-0026158,J.Flacco,1113,18,0.550763701707098,0.5570146620209996,-0.625096031390164
2010,BUF,00-0023682,R.Fitzpatrick,787,13,0.6162642947903431,0.6202547400692783,-0.39904452789352385
2010,CAR,00-0027659,J.Clausen,584,11,0.5496575342465754,0.6552142469493085,-10.55567127027332
2010,CHI,00-0024226,J.Cutler,893,16,0.6002239641657335,0.5711183637622557,2.910560040347787
2010,CIN,00-0021429,C.Palmer,1013,16,0.6011846001974334,0.6053339412798121,-0.4149341082378766
