season,week,game_id,posteam,qb_id,qb_name,plays,actual_pass_rate,expected_pass_rate,proe
2023,14,2023_14_LA_BAL,LA,00-0026498,M.Stafford,69,0.5942028985507246,0.6310912688141284,-3.6888370263403742
2023,14,2023_14_MIN_LV,LV,00-0038579,A.O'Connell,51,0.6862745098039216,0.6705305747249547,1.574393507896685
2023,14,2023_14_PHI_DAL,DAL,00-0033077,D.Prescott,74,0.581081081081081,0.5700745627384733,1.100651834260773
2023,14,2023_14_PHI_DAL,PHI,00-0036389,J.Hurts,50,0.56,0.6725713789463044,-11.257137894630432
2023,14,2023_14_SEA_SF,SF,00-0037834,B.Purdy,53,0.5849056603773585,0.5787215907618685,0.6184069615490032
2023,14,2023_14_TB_ATL,ATL,00-0038122,D.Ridder,68,0.6470588235294118,0.6849822989281487,-3.7923475398736843
2023,14,2023_14_TB_ATL,TB,00-0034855,B.Mayfield,67,0.4626865671641791,0.6425509701913862,-17.98644030272071
2023,14,2023_14_TEN_MIA,MIA,00-0036212,T.Tagovailoa,68,0.6029411764705882,0.6182311389814404,-1.5289962510852253
2023,15,2023_15_ATL_CAR,ATL,00-0038122,D.Ridder,50,0.42,0.6174178338050842,-19.741783380508423
2023,15,2023_15_ATL_CAR,CAR,00-0039150,B.Young,60,0.4666666666666667,0.6540292963385582,-18.736262967189152
2023,15,2023_15_BAL_JAX,BAL,00-0034796,L.Jackson,65,0.46153846153846156,0.49177889379744344,-3.0240432258981924
2023,15,2023_15_BAL_JAX,JAX,00-0036971,T.Lawrence,60,0.7833333333333333,0.7361778115232785,4.715552181005478
2023,15,2023_15_CHI_CLE,CHI,00-0036945,J.Fields,70,0.6428571428571429,0.6675892199788774,-2.473207712173462
2023,15,2023_15_CHI_CLE,CLE,00-0026158,J.Flacco,64,0.734375,0.6742478376254439,6.0127162374556065
2023,15,2023_15_DAL_BUF,BUF,00-0034857,J.Allen,62,0.3064516129032258,0.46904408252767976,-16.2592469624454
2023,15,2023_15_DAL_BUF,DAL,00-0033077,D.Prescott,55,0.7272727272727273,0.7126164268363606,1.4656300436366687
2023,15,2023_15_DEN_DET,DEN,00-0029263,R.Wilson,61,0.5737704918032787,0.6378715197082425,-6.4101027904963885
2023,15,2023_15_DEN_DET,DET,00-0033106,J.Goff,64,0.5625,0.5269960499717854,3.5503950028214604
2023,15,2023_15_KC_NE,KC,00-0033873,P.Mahomes,57,0.7192982456140351,0.5761087492369769,14.31894963770582
2023,15,2023_15_LAC_LV,LV,00-0038579,A.O'Connell,56,0.625,0.5123719949541348,11.262800504586526
2023,15,2023_15_NYG_NO,NO,00-0031280,D.Carr,53,0.5283018867924528,0.5560806756311992,-2.7778788838746413
2023,15,2023_15_NYG_NO,NYG,00-0038476,T.DeVito,53,0.7735849056603774,0.7681953423428085,0.5389563317568797
